timestamp,sensor_id,vehicle_count,truck_ratio,temperature,precipitation,wind_speed,pm10_density
2025-07-15 10:00:00,RR_01,522,0.114,22.8,0.0,6.1,36.7
2025-07-15 11:00:00,BP_02,476,0.118,25.8,0.0,10.1,39.2
2025-07-15 11:00:00,RR_01,316,0.114,20.8,0.0,7.5,27.4
2025-07-15 12:00:00,BP_02,311,0.107,26.4,0.1,6.2,41.4
2025-07-15 12:00:00,RR_01,292,0.114,24.2,0.0,15.0,28.4
2025-07-15 13:00:00,BP_02,416,0.119,25.8,0.0,12.7,37.1
2025-07-15 13:00:00,RR_01,353,0.132,25.2,0.0,7.3,38.4
2025-07-15 14:00:00,BP_02,517,0.119,25.2,0.0,13.5,40.2
2025-07-15 14:00:00,RR_01,516,0.134,21.4,0.0,14.3,39.0
2025-07-15 15:00:00,BP_02,745,0.13,24.4,0.0,6.0,54.8
2025-07-15 15:00:00,RR_01,835,0.114,22.3,0.0,5.2,49.5
2025-07-15 16:00:00,BP_02,994,0.11,18.2,0.0,14.3,52.8
2025-07-15 16:00:00,RR_01,1104,0.112,20.0,0.0,16.2,49.7
2025-07-15 17:00:00,BP_02,1210,0.13,16.4,0.0,13.2,57.2
2025-07-15 17:00:00,RR_01,1192,0.125,18.5,0.0,5.8,65.3
2025-07-15 18:00:00,BP_02,1066,0.119,16.3,0.0,17.1,45.7
2025-07-15 18:00:00,RR_01,1060,0.114,15.2,0.0,14.8,47.8
2025-07-15 19:00:00,BP_02,852,0.079,14.1,0.0,18.1,37.3
2025-07-15 19:00:00,RR_01,711,0.096,11.0,0.0,15.1,43.4
2025-07-15 20:00:00,BP_02,457,0.077,9.0,0.0,12.5,27.3
2025-07-15 20:00:00,RR_01,499,0.092,11.8,1.3,8.5,32.8
2025-07-15 21:00:00,BP_02,477,0.109,6.8,0.0,6.8,41.6
2025-07-15 21:00:00,RR_01,348,0.075,7.7,0.0,14.9,24.0
2025-07-15 22:00:00,BP_02,332,0.088,5.4,0.0,7.8,34.8
2025-07-15 22:00:00,RR_01,330,0.105,6.3,0.0,13.3,25.0
2025-07-15 23:00:00,BP_02,321,0.099,2.9,5.9,20.8,26.8
2025-07-15 23:00:00,RR_01,260,0.108,3.9,0.0,9.3,29.1
2025-07-16 00:00:00,BP_02,10,0.073,3.1,0.0,12.8,12.6
2025-07-16 00:00:00,RR_01,55,0.084,4.3,0.0,7.0,27.1
2025-07-16 01:00:00,BP_02,45,0.116,3.5,0.0,20.7,27.1
2025-07-16 01:00:00,RR_01,106,0.086,4.0,0.0,2.2,29.5
2025-07-16 02:00:00,BP_02,53,0.099,5.9,0.0,14.5,19.6
2025-07-16 02:00:00,RR_01,24,0.093,6.1,0.0,13.7,23.9
2025-07-16 03:00:00,BP_02,77,0.087,8.3,0.0,15.8,22.3
2025-07-16 03:00:00,RR_01,5473,0.093,10.5,3.0,4.2,221.0
2025-07-16 04:00:00,BP_02,10,0.087,10.7,0.0,16.7,17.6
2025-07-16 04:00:00,RR_01,65,0.097,7.9,0.0,12.5,17.9
2025-07-16 05:00:00,BP_02,108,0.097,11.6,0.0,5.9,27.8
2025-07-16 05:00:00,RR_01,18,0.11,10.0,0.0,10.7,22.1
2025-07-16 06:00:00,BP_02,612,0.127,14.3,0.0,13.5,44.1
2025-07-16 06:00:00,RR_01,605,0.118,17.2,0.0,15.4,36.5
2025-07-16 07:00:00,BP_02,953,0.122,17.8,0.8,5.8,52.5
2025-07-16 07:00:00,RR_01,923,0.112,17.3,0.0,10.5,56.2
2025-07-16 08:00:00,BP_02,1088,0.12,17.8,0.0,10.6,62.0
2025-07-16 08:00:00,RR_01,1104,0.106,19.0,0.0,10.4,50.9
2025-07-16 09:00:00,BP_02,876,0.126,23.5,0.0,15.2,42.5
2025-07-16 09:00:00,RR_01,884,0.113,23.6,0.0,15.7,50.8
2025-07-16 10:00:00,BP_02,598,0.103,25.6,0.0,6.9,37.7
2025-07-16 10:00:00,RR_01,595,0.12,22.8,0.0,13.7,44.0
2025-07-16 11:00:00,BP_02,395,0.116,23.7,0.0,14.8,38.5
2025-07-16 11:00:00,RR_01,411,0.138,27.4,0.0,13.6,44.4
2025-07-16 12:00:00,BP_02,259,0.104,24.4,0.0,4.5,35.4
2025-07-16 12:00:00,RR_01,401,0.115,26.0,0.8,14.3,32.0
2025-07-16 13:00:00,BP_02,403,0.126,26.5,0.0,17.7,43.5
2025-07-16 13:00:00,RR_01,412,0.122,23.9,0.0,4.3,42.7
2025-07-16 14:00:00,BP_02,550,0.113,23.5,0.0,8.7,41.0
2025-07-16 14:00:00,RR_01,608,0.12,26.9,0.0,15.8,48.9
2025-07-16 15:00:00,BP_02,725,0.104,23.0,0.0,6.9,52.6
2025-07-16 15:00:00,RR_01,723,0.132,21.2,0.0,15.1,42.5
2025-07-16 16:00:00,BP_02,1010,0.112,19.9,0.0,4.8,48.9
2025-07-16 16:00:00,RR_01,1105,0.145,21.1,0.0,6.9,56.0
2025-07-16 17:00:00,BP_02,1184,0.121,19.9,0.0,9.1,54.8
2025-07-16 17:00:00,RR_01,1209,0.115,18.0,0.1,10.8,52.1
2025-07-16 18:00:00,BP_02,1063,0.118,15.7,0.0,2.5,63.4
2025-07-16 18:00:00,RR_01,1171,0.115,17.0,0.0,11.8,60.9
2025-07-16 19:00:00,BP_02,748,0.078,13.2,0.0,9.3,35.2
2025-07-16 19:00:00,RR_01,721,0.1,14.8,0.0,11.3,35.4
2025-07-16 20:00:00,BP_02,497,0.073,10.8,3.3,17.5,29.1
2025-07-16 20:00:00,RR_01,458,0.097,10.0,0.0,13.7,32.0
2025-07-16 21:00:00,BP_02,373,0.091,7.1,0.7,11.1,36.2
2025-07-16 21:00:00,RR_01,332,0.108,6.8,0.0,19.2,30.1
2025-07-16 22:00:00,BP_02,245,0.084,5.6,0.0,6.1,31.4
2025-07-16 22:00:00,RR_01,207,0.096,7.0,0.0,17.4,24.8
2025-07-16 23:00:00,BP_02,239,0.087,6.5,0.0,13.1,26.1
2025-07-16 23:00:00,RR_01,275,0.086,4.3,0.0,5.4,32.6
2025-07-17 00:00:00,BP_02,10,0.088,5.2,0.0,12.7,17.7
2025-07-17 00:00:00,RR_01,10,0.096,8.0,0.0,15.1,20.2
2025-07-17 01:00:00,BP_02,77,0.094,3.6,0.0,21.8,18.5
2025-07-17 01:00:00,RR_01,37,0.101,5.5,0.0,18.6,24.0
2025-07-17 02:00:00,BP_02,30,0.098,9.1,0.0,16.0,22.0
2025-07-17 02:00:00,RR_01,47,0.098,5.8,0.0,13.9,17.4
2025-07-17 03:00:00,BP_02,82,0.091,9.4,0.0,13.5,19.0
2025-07-17 03:00:00,RR_01,123,0.095,8.2,0.0,17.5,18.6
2025-07-17 04:00:00,BP_02,10,0.087,10.1,0.0,16.5,19.0
2025-07-17 04:00:00,RR_01,78,0.101,8.0,0.0,22.1,15.3
2025-07-17 05:00:00,BP_02,39,0.09,12.0,0.0,11.3,25.6
2025-07-17 05:00:00,RR_01,10,0.102,11.0,0.0,17.1,22.3
2025-07-17 06:00:00,BP_02,605,0.117,15.3,0.0,11.6,40.5
2025-07-17 06:00:00,RR_01,549,0.134,16.8,0.0,13.2,44.6
2025-07-17 07:00:00,BP_02,894,0.104,18.4,6.4,20.3,44.4
2025-07-17 07:00:00,RR_01,947,0.126,16.6,0.0,17.2,51.7
2025-07-17 08:00:00,BP_02,1022,0.131,17.0,0.0,3.8,61.4
2025-07-17 08:00:00,RR_01,1033,0.118,18.4,0.0,12.7,58.5
2025-07-17 09:00:00,BP_02,1010,0.129,25.2,0.0,16.8,54.6
2025-07-17 09:00:00,RR_01,1014,0.121,22.9,0.0,12.1,49.2
2025-07-17 10:00:00,BP_02,664,0.14,22.5,0.0,11.4,49.5
2025-07-17 10:00:00,RR_01,653,0.132,25.4,0.0,10.2,52.0
2025-07-17 11:00:00,BP_02,367,0.143,24.7,0.0,10.5,33.9
2025-07-17 11:00:00,RR_01,363,0.112,25.7,0.0,19.8,35.5
2025-07-17 12:00:00,BP_02,354,0.108,25.1,0.0,9.2,31.9
2025-07-17 12:00:00,RR_01,242,0.124,26.5,1.7,7.9,36.1
2025-07-17 13:00:00,BP_02,339,0.117,27.7,0.0,12.8,30.8
2025-07-17 13:00:00,RR_01,431,0.116,23.5,0.0,19.7,39.1
2025-07-17 14:00:00,BP_02,451,0.145,23.5,0.3,11.8,36.4
2025-07-17 14:00:00,RR_01,495,0.12,21.5,0.0,14.5,30.4
2025-07-17 15:00:00,BP_02,853,0.12,24.5,0.0,9.9,42.8
2025-07-17 15:00:00,RR_01,823,0.133,24.3,0.0,5.0,51.1
2025-07-17 16:00:00,BP_02,979,0.122,20.6,0.0,8.5,41.7
2025-07-17 16:00:00,RR_01,982,0.122,19.5,0.0,13.8,49.3
2025-07-17 17:00:00,BP_02,1185,0.105,16.1,0.0,2.5,66.7
2025-07-17 17:00:00,RR_01,1170,0.12,17.2,0.0,1.5,66.6
2025-07-17 18:00:00,BP_02,1066,0.122,15.2,0.0,8.4,51.2
2025-07-17 18:00:00,RR_01,1062,0.106,17.0,0.0,15.1,47.8
2025-07-17 19:00:00,BP_02,844,0.109,12.2,0.0,9.4,55.0
2025-07-17 19:00:00,RR_01,764,0.097,13.2,1.4,16.4,44.4
2025-07-17 20:00:00,BP_02,545,0.103,8.4,3.6,12.8,40.3
2025-07-17 20:00:00,RR_01,478,0.096,10.7,0.0,9.0,41.8
2025-07-17 21:00:00,BP_02,278,0.084,8.5,0.6,21.8,20.9
2025-07-17 21:00:00,RR_01,393,0.112,11.2,0.1,12.6,36.7
2025-07-17 22:00:00,BP_02,313,0.086,6.4,0.0,8.9,32.7
2025-07-17 22:00:00,RR_01,260,0.087,5.4,0.0,21.8,23.5
2025-07-17 23:00:00,BP_02,303,0.079,6.2,0.0,6.9,31.8
2025-07-17 23:00:00,RR_01,295,0.092,6.7,0.0,9.5,26.2
2025-07-18 00:00:00,BP_02,18,0.081,5.3,0.0,8.4,16.7
2025-07-18 00:00:00,RR_01,36,0.092,5.1,4.0,6.7,20.4
2025-07-18 01:00:00,BP_02,60,0.071,4.4,0.0,12.8,18.9
2025-07-18 01:00:00,RR_01,55,0.106,5.7,0.0,19.4,24.7
2025-07-18 02:00:00,BP_02,10,0.089,7.5,1.0,14.9,14.6
2025-07-18 02:00:00,RR_01,65,0.089,8.6,0.0,21.8,19.8
2025-07-18 03:00:00,BP_02,10,0.105,7.0,0.0,15.6,22.7
2025-07-18 03:00:00,RR_01,10,0.093,8.7,0.0,12.0,20.3
2025-07-18 04:00:00,BP_02,55,0.094,5.4,0.0,16.1,17.0
2025-07-18 04:00:00,RR_01,10,0.096,10.8,0.0,17.1,16.6
2025-07-18 05:00:00,BP_02,72,0.104,12.6,0.0,16.8,20.9
2025-07-18 05:00:00,RR_01,102,0.092,14.0,0.0,18.7,11.6
2025-07-18 06:00:00,BP_02,601,0.131,14.2,0.0,10.6,42.9
2025-07-18 06:00:00,RR_01,610,0.116,14.5,0.0,8.3,38.8
2025-07-18 07:00:00,BP_02,908,0.115,18.2,2.6,22.3,45.4
2025-07-18 07:00:00,RR_01,885,0.122,16.3,0.0,9.6,59.0
2025-07-18 08:00:00,BP_02,1094,0.112,23.0,0.0,10.2,62.8
2025-07-18 08:00:00,RR_01,1177,0.131,18.4,0.0,18.2,51.8
2025-07-18 09:00:00,BP_02,960,0.113,25.1,0.0,12.5,50.1
2025-07-18 09:00:00,RR_01,928,0.11,19.1,0.0,20.4,46.6
2025-07-18 10:00:00,BP_02,596,0.103,23.4,0.0,18.5,40.9
2025-07-18 10:00:00,RR_01,653,0.121,26.7,0.0,14.8,45.7
2025-07-18 11:00:00,BP_02,334,0.12,23.4,0.0,14.8,33.9
2025-07-18 11:00:00,RR_01,389,0.113,23.0,0.0,7.6,31.4
2025-07-18 12:00:00,BP_02,266,0.091,25.9,0.0,0.8,39.2
2025-07-18 12:00:00,RR_01,431,0.132,24.7,0.0,21.9,33.6
2025-07-18 13:00:00,BP_02,289,0.126,24.1,0.0,12.0,31.4
2025-07-18 13:00:00,RR_01,451,0.105,24.2,0.0,9.3,40.2
2025-07-18 14:00:00,BP_02,573,0.121,24.2,0.0,16.3,41.3
2025-07-18 14:00:00,RR_01,488,0.114,24.1,0.0,10.3,38.2
2025-07-18 15:00:00,BP_02,802,0.125,21.1,0.0,5.3,51.2
2025-07-18 15:00:00,RR_01,810,0.124,23.3,0.0,13.7,58.8
2025-07-18 16:00:00,BP_02,1056,0.131,20.4,0.0,15.8,42.5
2025-07-18 16:00:00,RR_01,1094,0.136,21.3,0.0,19.8,47.6
2025-07-18 17:00:00,BP_02,1177,0.122,16.4,0.0,14.0,53.6
2025-07-18 17:00:00,RR_01,1268,0.119,16.7,0.0,16.3,63.4
2025-07-18 18:00:00,BP_02,1033,0.136,16.8,0.0,17.9,55.7
2025-07-18 18:00:00,RR_01,1013,0.114,14.7,0.0,14.1,51.3
2025-07-18 19:00:00,BP_02,816,0.096,11.5,0.0,8.5,48.8
2025-07-18 19:00:00,RR_01,796,0.109,12.8,0.0,14.3,47.9
2025-07-18 20:00:00,BP_02,596,0.082,11.0,0.0,17.0,29.0
2025-07-18 20:00:00,RR_01,553,0.076,9.6,0.0,12.2,36.4
2025-07-18 21:00:00,BP_02,332,0.088,6.0,0.0,12.8,30.0
2025-07-18 21:00:00,RR_01,274,0.068,10.3,0.0,14.8,21.0
2025-07-18 22:00:00,BP_02,370,0.067,7.5,0.0,20.8,25.8
2025-07-18 22:00:00,RR_01,254,0.094,7.1,0.0,0.6,34.5
2025-07-18 23:00:00,BP_02,303,0.081,3.9,0.0,25.9,20.7
2025-07-18 23:00:00,RR_01,200,0.085,6.4,0.0,10.5,18.5
2025-07-19 00:00:00,BP_02,10,0.026,5.4,3.0,19.7,11.5
2025-07-19 00:00:00,RR_01,10,0.02,6.0,0.0,13.2,13.5
2025-07-19 01:00:00,BP_02,90,0.035,6.9,0.0,14.4,17.1
2025-07-19 01:00:00,RR_01,50,0.037,7.1,5.7,6.2,19.0
2025-07-19 02:00:00,BP_02,14,0.022,6.0,0.0,23.6,6.1
2025-07-19 02:00:00,RR_01,90,0.032,6.6,1.4,13.9,17.1
2025-07-19 03:00:00,BP_02,29,0.018,6.4,0.0,15.0,8.5
2025-07-19 03:00:00,RR_01,18,0.024,6.0,0.0,11.0,17.2
2025-07-19 04:00:00,BP_02,28,0.011,10.7,0.0,7.5,17.6
2025-07-19 04:00:00,RR_01,97,0.017,10.6,0.0,20.8,11.0
2025-07-19 05:00:00,BP_02,10,0.024,11.2,0.0,11.8,14.1
2025-07-19 05:00:00,RR_01,10,0.039,11.4,0.0,19.9,10.6
2025-07-19 06:00:00,BP_02,458,0.08,14.4,0.0,15.8,24.9
2025-07-19 06:00:00,RR_01,359,0.067,14.2,0.0,9.7,25.4
2025-07-19 07:00:00,BP_02,744,0.063,18.0,0.0,16.1,37.7
2025-07-19 07:00:00,RR_01,770,0.059,18.5,0.0,11.2,36.7
2025-07-19 08:00:00,BP_02,878,0.069,22.0,0.0,6.4,41.8
2025-07-19 08:00:00,RR_01,969,0.078,21.9,0.0,11.6,52.4
2025-07-19 09:00:00,BP_02,747,0.051,22.1,0.0,6.5,36.4
2025-07-19 09:00:00,RR_01,771,0.049,22.1,0.0,9.7,44.9
2025-07-19 10:00:00,BP_02,418,0.044,23.7,0.0,10.3,25.1
2025-07-19 10:00:00,RR_01,341,0.045,24.1,0.0,13.0,23.2
2025-07-19 11:00:00,BP_02,288,0.048,25.8,0.0,14.7,22.2
2025-07-19 11:00:00,RR_01,232,0.053,27.2,0.0,8.2,24.4
2025-07-19 12:00:00,BP_02,125,0.059,25.1,0.0,15.3,19.7
2025-07-19 12:00:00,RR_01,113,0.06,25.4,0.0,6.3,18.8
2025-07-19 13:00:00,BP_02,174,0.04,25.6,0.0,12.7,17.0
2025-07-19 13:00:00,RR_01,247,0.062,28.6,0.0,15.1,27.0
2025-07-19 14:00:00,BP_02,362,0.05,25.3,2.0,7.8,26.5
2025-07-19 14:00:00,RR_01,369,0.058,24.5,1.1,15.1,28.1
2025-07-19 15:00:00,BP_02,545,0.054,21.6,0.0,20.7,25.5
2025-07-19 15:00:00,RR_01,565,0.064,19.4,0.0,8.0,43.4
2025-07-19 16:00:00,BP_02,878,0.047,15.1,0.0,6.6,47.9
2025-07-19 16:00:00,RR_01,886,0.047,21.1,0.0,16.5,35.5
2025-07-19 17:00:00,BP_02,966,0.039,16.4,0.8,18.5,28.0
2025-07-19 17:00:00,RR_01,997,0.074,18.2,0.0,8.8,47.9
2025-07-19 18:00:00,BP_02,957,0.063,16.8,0.0,15.7,42.2
2025-07-19 18:00:00,RR_01,908,0.059,16.9,0.0,13.3,43.6
2025-07-19 19:00:00,BP_02,597,0.03,12.4,0.0,18.4,33.5
2025-07-19 19:00:00,RR_01,659,0.041,13.4,0.0,16.1,34.2
2025-07-19 20:00:00,BP_02,350,0.038,9.5,0.0,9.8,27.2
2025-07-19 20:00:00,RR_01,301,0.033,9.8,0.0,11.8,21.2
2025-07-19 21:00:00,BP_02,258,0.019,9.7,2.1,11.3,24.4
2025-07-19 21:00:00,RR_01,237,0.035,6.1,0.0,14.3,15.7
2025-07-19 22:00:00,BP_02,127,0.038,6.2,0.0,12.3,9.1
2025-07-19 22:00:00,RR_01,137,0.036,6.0,0.0,9.4,22.3
2025-07-19 23:00:00,BP_02,136,0.045,2.2,0.0,9.6,14.7
2025-07-19 23:00:00,RR_01,112,0.034,4.1,0.0,11.0,19.8
2025-07-20 00:00:00,BP_02,10,0.033,2.7,0.0,13.1,14.8
2025-07-20 00:00:00,RR_01,10,0.036,4.1,0.0,11.0,10.5
2025-07-20 01:00:00,BP_02,10,0.024,6.0,0.0,19.9,14.4
2025-07-20 01:00:00,RR_01,10,0.043,6.2,0.0,8.3,21.7
2025-07-20 02:00:00,BP_02,10,0.031,6.2,0.0,5.5,11.7
2025-07-20 02:00:00,RR_01,10,0.032,8.8,0.0,11.1,18.3
2025-07-20 03:00:00,BP_02,10,0.023,10.1,0.0,8.7,12.2
2025-07-20 03:00:00,RR_01,10,0.037,8.5,0.0,4.3,18.1
2025-07-20 04:00:00,BP_02,10,0.022,8.9,0.0,8.2,15.4
2025-07-20 04:00:00,RR_01,114,0.029,8.2,2.6,9.5,17.5
2025-07-20 05:00:00,BP_02,37,0.037,11.9,0.0,11.5,9.0
2025-07-20 05:00:00,RR_01,25,0.044,13.1,0.0,10.6,17.9
2025-07-20 06:00:00,BP_02,399,0.059,13.7,0.0,11.3,30.5
2025-07-20 06:00:00,RR_01,409,0.053,16.8,0.0,10.7,24.8
2025-07-20 07:00:00,BP_02,789,0.072,16.8,0.0,15.9,28.7
2025-07-20 07:00:00,RR_01,783,0.078,16.7,0.0,10.8,42.6
2025-07-20 08:00:00,BP_02,974,0.056,17.2,0.0,12.2,46.8
2025-07-20 08:00:00,RR_01,944,0.06,19.8,0.0,11.7,36.1
2025-07-20 09:00:00,BP_02,749,0.057,21.5,0.0,13.5,33.6
2025-07-20 09:00:00,RR_01,762,0.046,22.1,0.0,14.4,39.7
2025-07-20 10:00:00,BP_02,404,0.054,23.6,0.1,14.0,24.8
2025-07-20 10:00:00,RR_01,475,0.061,22.5,0.0,16.4,22.1
2025-07-20 11:00:00,BP_02,240,0.049,24.5,0.0,13.2,24.1
2025-07-20 11:00:00,RR_01,274,0.053,25.6,0.7,8.8,31.2
2025-07-20 12:00:00,BP_02,168,0.068,28.2,0.0,15.5,22.2
2025-07-20 12:00:00,RR_01,152,0.068,24.8,0.0,6.0,23.4
2025-07-20 13:00:00,BP_02,225,0.082,27.4,0.0,11.4,25.9
2025-07-20 13:00:00,RR_01,185,0.053,25.3,0.0,6.8,22.7
2025-07-20 14:00:00,BP_02,429,0.056,22.5,0.0,20.2,28.4
2025-07-20 14:00:00,RR_01,337,0.056,22.3,0.0,9.6,24.5
2025-07-20 15:00:00,BP_02,615,0.053,19.0,6.4,24.7,20.7
2025-07-20 15:00:00,RR_01,496,0.041,21.4,0.0,10.2,28.5
2025-07-20 16:00:00,BP_02,879,0.053,19.9,0.0,15.5,40.8
2025-07-20 16:00:00,RR_01,836,0.055,21.1,0.0,8.2,48.3
2025-07-20 17:00:00,BP_02,1005,0.053,18.2,0.0,13.1,41.8
2025-07-20 17:00:00,RR_01,1118,0.036,17.0,0.0,5.5,40.2
2025-07-20 18:00:00,BP_02,869,0.076,13.7,0.0,15.1,46.3
2025-07-20 18:00:00,RR_01,994,0.044,17.6,0.0,9.7,50.4
2025-07-20 19:00:00,BP_02,538,0.023,11.2,0.0,6.5,33.4
2025-07-20 19:00:00,RR_01,599,0.038,11.8,0.0,12.9,32.4
2025-07-20 20:00:00,BP_02,397,0.024,12.4,0.0,12.9,26.2
2025-07-20 20:00:00,RR_01,379,0.038,10.3,0.0,15.0,18.6
2025-07-20 21:00:00,BP_02,100,0.018,7.5,0.0,8.3,22.6
2025-07-20 21:00:00,RR_01,228,0.034,9.3,1.0,9.2,17.0
2025-07-20 22:00:00,BP_02,188,0.033,7.3,0.0,14.5,21.9
2025-07-20 22:00:00,RR_01,317,0.02,4.2,0.0,9.9,28.7
2025-07-20 23:00:00,BP_02,108,0.029,3.9,0.0,8.4,16.9
2025-07-20 23:00:00,RR_01,208,0.03,2.7,2.2,7.4,17.4
2025-07-21 00:00:00,BP_02,10,0.079,4.9,0.0,10.3,19.6
2025-07-21 00:00:00,RR_01,23,0.09,2.7,0.0,11.8,16.0
2025-07-21 01:00:00,BP_02,10,0.081,4.8,1.0,2.6,26.1
2025-07-21 01:00:00,RR_01,10,0.078,7.2,1.6,7.8,25.3
2025-07-21 02:00:00,BP_02,102,0.105,5.3,0.0,6.1,28.2
2025-07-21 02:00:00,RR_01,10,0.105,5.5,0.0,14.9,21.8
2025-07-21 03:00:00,BP_02,30,0.09,9.7,1.5,13.8,22.6
2025-07-21 03:00:00,RR_01,40,0.099,11.8,0.0,3.1,22.8
2025-07-21 04:00:00,BP_02,70,0.091,7.9,0.0,7.7,15.2
2025-07-21 04:00:00,RR_01,10,0.088,9.2,3.0,10.2,21.6
2025-07-21 05:00:00,BP_02,103,0.091,12.9,0.0,17.3,27.9
2025-07-21 05:00:00,RR_01,10,0.09,12.7,0.0,13.5,15.2
2025-07-21 06:00:00,BP_02,602,0.134,14.5,0.0,7.2,45.8
2025-07-21 06:00:00,RR_01,561,0.122,17.3,6.1,12.9,44.4
2025-07-21 07:00:00,BP_02,863,0.11,18.2,0.0,14.3,40.5
2025-07-21 07:00:00,RR_01,868,0.1,20.6,0.0,25.5,44.5
2025-07-21 08:00:00,BP_02,1088,0.116,19.5,0.0,8.2,53.8
2025-07-21 08:00:00,RR_01,1184,0.118,23.1,0.0,13.7,60.0
2025-07-21 09:00:00,BP_02,885,0.118,23.4,0.0,13.9,40.2
2025-07-21 09:00:00,RR_01,967,0.113,23.9,0.0,7.0,55.5
2025-07-21 10:00:00,BP_02,569,0.103,22.3,0.0,4.3,37.9
2025-07-21 10:00:00,RR_01,594,0.11,25.2,0.0,11.5,47.3
2025-07-21 11:00:00,BP_02,381,0.111,26.4,0.0,9.7,34.3
2025-07-21 11:00:00,RR_01,460,0.117,25.5,0.0,3.1,41.3
2025-07-21 12:00:00,BP_02,321,0.13,25.0,0.0,7.8,42.4
2025-07-21 12:00:00,RR_01,332,0.138,26.2,0.0,11.6,31.0
2025-07-21 13:00:00,BP_02,384,0.128,22.7,0.0,16.4,35.3
2025-07-21 13:00:00,RR_01,321,0.126,23.8,0.0,7.8,37.6
2025-07-21 14:00:00,BP_02,528,0.129,24.7,0.0,14.3,40.1
2025-07-21 14:00:00,RR_01,577,0.114,22.4,0.0,16.6,46.0
2025-07-21 15:00:00,BP_02,755,0.114,21.8,0.0,5.8,43.9
2025-07-21 15:00:00,RR_01,789,0.126,22.1,0.0,9.3,45.1
2025-07-21 16:00:00,BP_02,1082,0.115,17.4,0.0,11.0,52.5
2025-07-21 16:00:00,RR_01,1009,0.134,19.7,0.0,11.4,54.2
2025-07-21 17:00:00,BP_02,1172,0.102,18.1,0.0,8.1,55.4
2025-07-21 17:00:00,RR_01,1190,0.129,16.9,0.0,8.8,63.4
2025-07-21 18:00:00,BP_02,1127,0.129,16.5,0.0,16.8,53.1
2025-07-21 18:00:00,RR_01,1018,0.121,16.0,0.0,20.7,49.5
2025-07-21 19:00:00,BP_02,733,0.101,14.3,0.0,18.4,38.5
2025-07-21 19:00:00,RR_01,692,0.084,13.8,0.0,10.4,36.7
2025-07-21 20:00:00,BP_02,560,0.101,9.4,0.0,4.8,40.4
2025-07-21 20:00:00,RR_01,547,0.097,10.1,0.0,21.2,36.9
2025-07-21 21:00:00,BP_02,288,0.106,8.1,0.0,16.1,27.0
2025-07-21 21:00:00,RR_01,458,0.094,10.1,0.0,16.1,41.3
2025-07-21 22:00:00,BP_02,294,0.094,6.4,0.0,7.9,28.5
2025-07-21 22:00:00,RR_01,244,0.099,4.6,0.0,14.4,27.8
2025-07-21 23:00:00,BP_02,285,0.106,7.6,0.0,10.7,31.5
2025-07-21 23:00:00,RR_01,330,0.096,5.1,2.4,13.8,25.9
