timestamp,plant_id,plant_type,power_output_mw,capacity_mw,irradiance_wm2,wind_speed_ms,temperature_c,cloud_cover_pct,grid_demand_mw,co2_saved_kg
2025-06-16 14:00:00,WIND_AUGSBURG_02,wind,2.908,8.0,528.2,11.87,20.0,52.7,4.562,2384.3
2025-06-16 15:00:00,WIND_AUGSBURG_02,wind,2.76,8.0,705.9,11.81,17.1,15.3,4.415,2263.0
2025-06-16 16:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,711.9,7.07,24.3,11.5,4.94,0.0
2025-06-16 17:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,530.8,4.07,22.8,21.3,4.554,0.0
2025-06-16 18:00:00,WIND_AUGSBURG_02,wind,8.0,8.0,227.3,19.62,28.1,62.7,4.716,6560.0
2025-06-16 19:00:00,WIND_AUGSBURG_02,wind,8.0,8.0,200.9,18.09,28.5,38.8,3.846,6560.0
2025-06-16 20:00:00,WIND_AUGSBURG_02,wind,0.714,8.0,63.0,8.02,27.2,51.8,3.494,585.6
2025-06-16 21:00:00,WIND_AUGSBURG_02,wind,0.834,8.0,51.4,9.57,26.6,60.0,3.324,683.9
2025-06-16 22:00:00,WIND_AUGSBURG_02,wind,1.959,8.0,0.0,11.04,26.0,37.7,3.088,1606.2
2025-06-16 23:00:00,WIND_AUGSBURG_02,wind,2.357,8.0,0.0,10.54,25.4,37.2,2.762,1932.6
2025-06-17 00:00:00,WIND_AUGSBURG_02,wind,2.556,8.0,0.0,10.06,23.2,19.0,2.882,2096.3
2025-06-17 01:00:00,WIND_AUGSBURG_02,wind,3.113,8.0,0.0,11.83,22.9,70.8,2.37,2553.0
2025-06-17 02:00:00,WIND_AUGSBURG_02,wind,1.452,8.0,0.0,9.07,19.9,70.3,2.349,1190.7
2025-06-17 03:00:00,WIND_AUGSBURG_02,wind,2.998,8.0,0.0,11.63,18.5,22.5,2.378,2458.0
2025-06-17 04:00:00,WIND_AUGSBURG_02,wind,1.837,8.0,0.0,9.23,13.4,71.6,1.717,1506.7
2025-06-17 05:00:00,WIND_AUGSBURG_02,wind,5.817,8.0,0.0,14.02,10.3,64.3,2.457,4770.0
2025-06-17 06:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,70.0,5.8,13.5,50.2,2.944,0.0
2025-06-17 07:00:00,WIND_AUGSBURG_02,wind,1.295,8.0,261.5,9.03,13.9,19.3,3.081,1062.1
2025-06-17 08:00:00,WIND_AUGSBURG_02,wind,8.0,8.0,408.0,19.56,14.5,14.8,3.693,6560.0
2025-06-17 09:00:00,WIND_AUGSBURG_02,wind,0.355,8.0,469.4,8.23,10.3,25.9,3.816,291.2
2025-06-17 10:00:00,WIND_AUGSBURG_02,wind,1.484,8.0,575.6,10.25,12.6,18.1,3.867,1217.2
2025-06-17 11:00:00,WIND_AUGSBURG_02,wind,2.493,8.0,474.7,11.46,16.6,55.8,4.596,2044.7
2025-06-17 12:00:00,WIND_AUGSBURG_02,wind,7.71,8.0,742.5,14.76,14.2,14.7,5.105,6321.9
2025-06-17 13:00:00,WIND_AUGSBURG_02,wind,1.364,8.0,746.2,9.82,14.9,21.5,4.648,1118.8
2025-06-17 14:00:00,WIND_AUGSBURG_02,wind,5.269,8.0,408.9,13.58,17.7,66.5,4.422,4320.2
2025-06-17 15:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,394.7,4.77,21.1,63.6,4.687,0.0
2025-06-17 16:00:00,WIND_AUGSBURG_02,wind,4.381,8.0,473.0,12.62,22.7,35.6,4.868,3592.3
2025-06-17 17:00:00,WIND_AUGSBURG_02,wind,1.39,8.0,432.2,9.54,22.7,39.3,4.233,1140.1
2025-06-17 18:00:00,WIND_AUGSBURG_02,wind,0.593,8.0,383.6,7.46,32.2,35.0,4.012,486.4
2025-06-17 19:00:00,WIND_AUGSBURG_02,wind,2.081,8.0,273.6,9.8,28.5,27.5,3.759,1706.4
2025-06-17 20:00:00,WIND_AUGSBURG_02,wind,0.028,8.0,0.0,7.5,28.7,73.6,3.514,23.2
2025-06-17 21:00:00,WIND_AUGSBURG_02,wind,0.246,8.0,42.2,6.29,27.9,71.3,3.18,201.6
2025-06-17 22:00:00,WIND_AUGSBURG_02,wind,8.0,8.0,0.0,16.11,27.6,24.0,2.868,6560.0
2025-06-17 23:00:00,WIND_AUGSBURG_02,wind,0.039,8.0,0.0,3.86,29.7,44.9,2.492,31.7
2025-06-18 00:00:00,WIND_AUGSBURG_02,wind,10.259,8.0,0.0,9.58,25.3,72.3,2.423,8412.1
2025-06-18 01:00:00,WIND_AUGSBURG_02,wind,4.987,8.0,0.0,13.11,19.6,50.8,2.083,4089.1
2025-06-18 02:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,0.0,4.28,19.1,29.9,2.868,0.0
2025-06-18 03:00:00,WIND_AUGSBURG_02,wind,4.973,8.0,0.0,13.93,19.3,10.1,2.406,4078.0
2025-06-18 04:00:00,WIND_AUGSBURG_02,wind,1.757,8.0,0.0,10.43,18.9,90.6,2.204,1440.5
2025-06-18 05:00:00,WIND_AUGSBURG_02,wind,8.0,8.0,12.4,17.17,10.9,35.4,2.762,6560.0
2025-06-18 06:00:00,WIND_AUGSBURG_02,wind,2.153,8.0,168.8,9.22,16.1,29.8,3.293,1765.5
2025-06-18 07:00:00,WIND_AUGSBURG_02,wind,8.0,8.0,232.0,16.51,9.3,39.2,3.103,6560.0
2025-06-18 08:00:00,WIND_AUGSBURG_02,wind,0.081,8.0,205.4,8.54,10.8,80.9,2.97,66.1
2025-06-18 09:00:00,WIND_AUGSBURG_02,wind,7.031,8.0,539.0,14.37,9.0,16.6,3.722,5765.2
2025-06-18 10:00:00,WIND_AUGSBURG_02,wind,3.226,8.0,264.9,11.62,16.6,80.4,3.954,2645.0
2025-06-18 11:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,693.7,6.28,15.7,23.9,4.842,0.0
2025-06-18 12:00:00,WIND_AUGSBURG_02,wind,1.975,8.0,587.3,10.29,18.4,45.6,5.057,1619.3
2025-06-18 13:00:00,WIND_AUGSBURG_02,wind,1.102,8.0,667.0,8.93,16.9,34.6,4.584,903.8
2025-06-18 14:00:00,WIND_AUGSBURG_02,wind,8.0,8.0,500.3,17.22,22.3,45.1,4.927,6560.0
2025-06-18 15:00:00,WIND_AUGSBURG_02,wind,1.539,8.0,409.9,9.92,21.1,54.4,4.177,1262.3
2025-06-18 16:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,377.0,5.44,22.9,60.3,4.714,0.0
2025-06-18 17:00:00,WIND_AUGSBURG_02,wind,6.496,8.0,451.2,14.38,27.0,33.8,4.359,5326.8
2025-06-18 18:00:00,WIND_AUGSBURG_02,wind,8.0,8.0,358.6,17.31,28.1,40.6,3.715,6560.0
2025-06-18 19:00:00,WIND_AUGSBURG_02,wind,0.553,8.0,255.8,7.85,26.2,35.1,3.917,453.3
2025-06-18 20:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,82.5,6.82,28.2,53.0,2.944,0.0
2025-06-18 21:00:00,WIND_AUGSBURG_02,wind,0.743,8.0,0.0,7.98,27.9,15.0,3.23,609.7
2025-06-18 22:00:00,WIND_AUGSBURG_02,wind,7.946,8.0,0.0,14.96,30.7,17.7,2.93,6515.6
2025-06-18 23:00:00,WIND_AUGSBURG_02,wind,0.068,8.0,0.0,5.72,24.6,19.7,2.716,55.6
2025-06-19 00:00:00,WIND_AUGSBURG_02,wind,0.751,8.0,0.0,5.58,26.3,80.8,2.502,615.8
2025-06-19 01:00:00,WIND_AUGSBURG_02,wind,0.176,8.0,0.0,6.52,23.1,33.5,1.956,144.7
2025-06-19 02:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,0.0,5.45,20.4,59.1,2.165,0.0
2025-06-19 03:00:00,WIND_AUGSBURG_02,wind,1.787,8.0,0.0,10.93,13.9,41.1,2.811,1465.2
2025-06-19 04:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,0.0,7.07,16.3,4.8,2.352,0.0
2025-06-19 05:00:00,WIND_AUGSBURG_02,wind,0.294,8.0,52.7,5.47,14.6,52.0,2.347,241.1
2025-06-19 06:00:00,WIND_AUGSBURG_02,wind,2.529,8.0,136.6,11.11,14.1,22.0,3.073,2073.6
2025-06-19 07:00:00,WIND_AUGSBURG_02,wind,0.983,8.0,178.9,5.11,10.7,56.1,3.474,806.2
2025-06-19 08:00:00,WIND_AUGSBURG_02,wind,1.11,8.0,295.5,10.69,11.4,46.1,3.865,910.1
2025-06-19 09:00:00,WIND_AUGSBURG_02,wind,0.695,8.0,386.4,8.38,11.4,55.6,3.787,570.2
2025-06-19 10:00:00,WIND_AUGSBURG_02,wind,1.64,8.0,433.9,9.34,12.2,55.5,4.158,1345.1
2025-06-19 11:00:00,WIND_AUGSBURG_02,wind,4.388,8.0,545.1,12.56,10.0,40.5,4.351,3598.0
2025-06-19 12:00:00,WIND_AUGSBURG_02,wind,7.836,8.0,469.3,14.93,15.6,58.3,4.389,6425.5
2025-06-19 13:00:00,WIND_AUGSBURG_02,wind,5.668,8.0,582.8,14.07,19.8,42.1,4.554,4647.6
2025-06-19 14:00:00,WIND_AUGSBURG_02,wind,0.195,8.0,529.3,3.26,18.8,45.7,4.759,159.7
2025-06-19 15:00:00,WIND_AUGSBURG_02,wind,0.6,8.0,329.8,8.5,24.2,70.3,5.162,492.1
2025-06-19 16:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,544.5,5.63,22.1,29.3,4.887,0.0
2025-06-19 17:00:00,WIND_AUGSBURG_02,wind,0.977,8.0,229.5,9.67,26.9,71.3,4.694,801.3
2025-06-19 18:00:00,WIND_AUGSBURG_02,wind,8.0,8.0,171.7,16.18,25.5,83.2,4.389,6560.0
2025-06-19 19:00:00,WIND_AUGSBURG_02,wind,2.195,8.0,261.2,11.12,28.1,21.8,3.732,1799.9
2025-06-19 20:00:00,WIND_AUGSBURG_02,wind,7.912,8.0,206.6,14.95,28.4,6.2,3.729,6488.1
2025-06-19 21:00:00,WIND_AUGSBURG_02,wind,0.822,8.0,0.0,8.47,25.0,51.2,3.479,674.2
2025-06-19 22:00:00,WIND_AUGSBURG_02,wind,0.3,8.0,0.0,6.74,28.6,10.1,2.931,246.3
2025-06-19 23:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,0.0,6.87,21.7,22.3,2.287,0.0
2025-06-20 00:00:00,WIND_AUGSBURG_02,wind,0.844,8.0,0.0,5.75,23.8,68.2,2.742,692.1
2025-06-20 01:00:00,WIND_AUGSBURG_02,wind,2.292,8.0,0.0,11.09,22.1,55.4,2.555,1879.2
2025-06-20 02:00:00,WIND_AUGSBURG_02,wind,3.943,8.0,0.0,12.94,16.9,9.8,2.652,3233.6
2025-06-20 03:00:00,WIND_AUGSBURG_02,wind,8.0,8.0,0.0,16.98,17.8,9.4,2.538,6560.0
2025-06-20 04:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,0.0,5.62,17.0,58.1,2.119,0.0
2025-06-20 05:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,0.0,2.68,12.9,64.4,1.986,0.0
2025-06-20 06:00:00,WIND_AUGSBURG_02,wind,0.085,8.0,146.4,5.94,15.6,12.3,3.151,69.4
2025-06-20 07:00:00,WIND_AUGSBURG_02,wind,2.772,8.0,279.5,11.76,13.4,26.4,2.834,2272.9
2025-06-20 08:00:00,WIND_AUGSBURG_02,wind,3.098,8.0,338.3,11.82,11.7,38.0,3.837,2540.3
2025-06-20 09:00:00,WIND_AUGSBURG_02,wind,1.052,8.0,433.2,9.41,12.9,36.8,3.945,863.0
2025-06-20 10:00:00,WIND_AUGSBURG_02,wind,0.545,8.0,567.3,4.76,14.9,27.6,3.886,447.0
2025-06-20 11:00:00,WIND_AUGSBURG_02,wind,1.023,8.0,249.7,9.62,16.2,77.3,3.991,839.0
2025-06-20 12:00:00,WIND_AUGSBURG_02,wind,8.0,8.0,324.5,19.47,14.6,76.8,4.64,6560.0
2025-06-20 13:00:00,WIND_AUGSBURG_02,wind,0.993,8.0,545.3,7.49,20.2,40.6,4.393,814.6
2025-06-20 14:00:00,WIND_AUGSBURG_02,wind,1.591,8.0,675.6,9.58,18.0,29.2,4.698,1304.5
2025-06-20 15:00:00,WIND_AUGSBURG_02,wind,0.484,8.0,593.3,4.98,18.8,35.2,4.5,397.0
2025-06-20 16:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,598.7,7.66,25.6,22.2,4.903,0.0
2025-06-20 17:00:00,WIND_AUGSBURG_02,wind,0.134,8.0,523.1,3.86,24.6,20.0,4.762,110.2
2025-06-20 18:00:00,WIND_AUGSBURG_02,wind,3.44,8.0,117.8,12.2,31.2,82.8,4.11,2820.5
2025-06-20 19:00:00,WIND_AUGSBURG_02,wind,0.348,8.0,175.2,7.76,25.9,43.7,3.824,285.1
2025-06-20 20:00:00,WIND_AUGSBURG_02,wind,8.0,8.0,61.2,16.89,29.5,59.6,3.692,6560.0
2025-06-20 21:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,39.4,8.25,26.3,56.2,3.034,0.0
2025-06-20 22:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,0.0,7.51,25.9,86.8,3.118,0.0
2025-06-20 23:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,0.0,4.73,27.6,41.6,2.083,0.0
2025-06-21 00:00:00,WIND_AUGSBURG_02,wind,1.33,8.0,0.0,8.63,23.7,30.3,2.467,1090.5
2025-06-21 01:00:00,WIND_AUGSBURG_02,wind,2.475,8.0,0.0,10.14,21.4,61.9,2.361,2029.3
2025-06-21 02:00:00,WIND_AUGSBURG_02,wind,1.468,8.0,0.0,8.18,23.2,35.8,2.364,1203.8
2025-06-21 03:00:00,WIND_AUGSBURG_02,wind,0.153,8.0,0.0,8.39,15.4,7.8,1.467,125.2
2025-06-21 04:00:00,WIND_AUGSBURG_02,wind,0.366,8.0,0.0,7.47,15.1,41.2,2.386,299.9
2025-06-21 05:00:00,WIND_AUGSBURG_02,wind,0.214,8.0,0.0,6.69,14.4,54.5,2.69,175.5
2025-06-21 06:00:00,WIND_AUGSBURG_02,wind,8.0,8.0,60.1,15.67,11.8,63.8,2.728,6560.0
2025-06-21 07:00:00,WIND_AUGSBURG_02,wind,3.215,8.0,260.2,11.92,10.3,43.3,2.643,2636.0
2025-06-21 08:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,288.2,6.0,14.9,44.7,3.128,0.0
2025-06-21 09:00:00,WIND_AUGSBURG_02,wind,6.717,8.0,593.4,14.4,9.7,13.1,3.344,5507.7
2025-06-21 10:00:00,WIND_AUGSBURG_02,wind,8.0,8.0,470.5,19.77,12.3,45.8,3.755,6560.0
2025-06-21 11:00:00,WIND_AUGSBURG_02,wind,0.124,8.0,523.7,7.04,13.9,41.8,3.835,101.7
2025-06-21 12:00:00,WIND_AUGSBURG_02,wind,3.0,8.0,541.5,11.54,16.0,46.3,3.462,2459.7
2025-06-21 13:00:00,WIND_AUGSBURG_02,wind,2.991,8.0,534.0,12.0,19.3,51.4,3.692,2452.6
2025-06-21 14:00:00,WIND_AUGSBURG_02,wind,1.757,8.0,457.9,9.96,19.0,61.1,4.096,1440.4
2025-06-21 15:00:00,WIND_AUGSBURG_02,wind,0.101,8.0,626.1,7.68,22.2,29.1,3.653,82.8
2025-06-21 16:00:00,WIND_AUGSBURG_02,wind,1.721,8.0,462.7,10.23,22.1,41.6,3.835,1411.1
2025-06-21 17:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,346.1,3.5,25.5,45.6,3.476,0.0
2025-06-21 18:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,472.7,4.96,30.2,15.7,3.515,0.0
2025-06-21 19:00:00,WIND_AUGSBURG_02,wind,0.142,8.0,220.9,5.1,25.6,17.6,3.252,116.8
2025-06-21 20:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,163.2,6.87,29.4,30.2,2.646,0.0
2025-06-21 21:00:00,WIND_AUGSBURG_02,wind,3.655,8.0,0.0,11.88,29.6,48.8,2.298,2997.3
2025-06-21 22:00:00,WIND_AUGSBURG_02,wind,0.311,8.0,0.0,8.52,25.6,21.4,2.241,255.2
2025-06-21 23:00:00,WIND_AUGSBURG_02,wind,0.542,8.0,0.0,5.83,26.2,46.3,2.481,444.5
2025-06-22 00:00:00,WIND_AUGSBURG_02,wind,8.0,8.0,0.0,16.53,24.8,25.6,2.317,6560.0
2025-06-22 01:00:00,WIND_AUGSBURG_02,wind,7.779,8.0,0.0,14.77,20.9,51.2,1.859,6378.9
2025-06-22 02:00:00,WIND_AUGSBURG_02,wind,8.0,8.0,0.0,14.89,21.9,31.9,1.777,6560.0
2025-06-22 03:00:00,WIND_AUGSBURG_02,wind,3.495,8.0,0.0,12.68,17.1,13.5,2.328,2865.6
2025-06-22 04:00:00,WIND_AUGSBURG_02,wind,0.653,8.0,0.0,5.23,13.6,52.6,2.075,535.6
2025-06-22 05:00:00,WIND_AUGSBURG_02,wind,1.078,8.0,0.0,8.97,14.2,44.2,1.854,883.7
2025-06-22 06:00:00,WIND_AUGSBURG_02,wind,3.075,8.0,21.5,11.69,15.7,75.8,2.575,2521.7
2025-06-22 07:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,276.5,2.77,12.8,21.2,2.657,0.0
2025-06-22 08:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,371.7,4.27,10.2,28.2,3.088,0.0
2025-06-22 09:00:00,WIND_AUGSBURG_02,wind,0.109,8.0,147.0,4.21,11.8,92.0,3.034,89.7
2025-06-22 10:00:00,WIND_AUGSBURG_02,wind,0.313,8.0,686.8,6.44,16.0,11.6,3.383,256.3
2025-06-22 11:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,687.1,4.06,12.0,15.4,3.432,0.0
2025-06-22 12:00:00,WIND_AUGSBURG_02,wind,1.098,8.0,476.7,8.89,15.4,59.2,3.549,900.4
2025-06-22 13:00:00,WIND_AUGSBURG_02,wind,0.117,8.0,797.6,6.02,16.8,9.5,4.322,95.7
2025-06-22 14:00:00,WIND_AUGSBURG_02,wind,3.255,8.0,623.2,11.49,20.4,37.4,3.811,2669.0
2025-06-22 15:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,696.9,7.02,19.5,27.0,4.04,0.0
2025-06-22 16:00:00,WIND_AUGSBURG_02,wind,0.742,8.0,680.8,7.91,23.6,11.1,4.37,608.1
2025-06-22 17:00:00,WIND_AUGSBURG_02,wind,3.469,8.0,352.3,11.89,27.0,59.3,3.166,2844.6
2025-06-22 18:00:00,WIND_AUGSBURG_02,wind,0.383,8.0,159.9,7.27,27.7,84.1,3.433,314.2
2025-06-22 19:00:00,WIND_AUGSBURG_02,wind,1.173,8.0,240.6,10.27,25.1,47.7,2.653,961.7
2025-06-22 20:00:00,WIND_AUGSBURG_02,wind,0.488,8.0,83.8,7.25,25.9,54.7,3.527,400.3
2025-06-22 21:00:00,WIND_AUGSBURG_02,wind,1.546,8.0,0.0,10.08,32.3,54.0,3.011,1267.4
2025-06-22 22:00:00,WIND_AUGSBURG_02,wind,0.144,8.0,0.0,4.69,28.3,33.9,2.356,117.8
2025-06-22 23:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,0.0,3.41,26.0,36.8,2.143,0.0
2025-06-23 00:00:00,WIND_AUGSBURG_02,wind,0.141,8.0,0.0,6.92,25.5,23.0,2.716,115.6
2025-06-23 01:00:00,WIND_AUGSBURG_02,wind,1.108,8.0,0.0,8.56,19.2,77.1,2.618,908.6
2025-06-23 02:00:00,WIND_AUGSBURG_02,wind,0.872,8.0,0.0,8.26,22.0,30.5,2.493,715.2
2025-06-23 03:00:00,WIND_AUGSBURG_02,wind,0.926,8.0,0.0,6.29,17.2,24.7,2.308,759.0
2025-06-23 04:00:00,WIND_AUGSBURG_02,wind,0.139,8.0,0.0,4.56,17.7,27.1,2.284,113.9
2025-06-23 05:00:00,WIND_AUGSBURG_02,wind,0.448,8.0,3.9,8.03,14.5,8.3,2.72,367.0
2025-06-23 06:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,82.4,6.76,12.2,61.0,3.285,0.0
2025-06-23 07:00:00,WIND_AUGSBURG_02,wind,5.547,8.0,296.7,14.09,12.1,16.6,3.052,4548.4
2025-06-23 08:00:00,WIND_AUGSBURG_02,wind,3.573,8.0,376.5,12.12,9.9,36.4,3.828,2930.2
2025-06-23 09:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,269.0,11.81,14.7,73.8,3.466,0.0
2025-06-23 10:00:00,WIND_AUGSBURG_02,wind,0.167,8.0,350.1,7.98,12.2,63.0,4.395,137.0
2025-06-23 11:00:00,WIND_AUGSBURG_02,wind,4.964,8.0,637.2,12.46,14.3,32.5,4.396,4070.3
2025-06-23 12:00:00,WIND_AUGSBURG_02,wind,0.432,8.0,571.3,7.44,16.6,42.6,4.402,354.4
2025-06-23 13:00:00,WIND_AUGSBURG_02,wind,0.666,8.0,696.2,8.1,19.7,27.6,4.496,546.2
2025-06-23 14:00:00,WIND_AUGSBURG_02,wind,4.164,8.0,508.0,12.27,19.9,55.0,4.526,3414.1
2025-06-23 15:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,601.1,4.49,25.4,35.5,4.774,0.0
2025-06-23 16:00:00,WIND_AUGSBURG_02,wind,3.411,8.0,423.0,11.51,26.3,49.9,4.663,2796.9
2025-06-23 17:00:00,WIND_AUGSBURG_02,wind,0.387,8.0,496.6,8.59,24.8,29.4,4.166,317.2
2025-06-23 18:00:00,WIND_AUGSBURG_02,wind,2.81,8.0,317.0,11.23,24.7,48.6,4.159,2304.1
2025-06-23 19:00:00,WIND_AUGSBURG_02,wind,0.995,8.0,118.5,9.59,27.8,71.7,3.549,816.2
2025-06-23 20:00:00,WIND_AUGSBURG_02,wind,0.04,8.0,114.8,3.96,31.4,24.5,3.766,32.6
2025-06-23 21:00:00,WIND_AUGSBURG_02,wind,0.052,8.0,0.0,5.6,31.8,41.6,3.021,42.6
2025-06-23 22:00:00,WIND_AUGSBURG_02,wind,0.1,8.0,0.0,8.02,22.9,80.7,2.416,82.1
2025-06-23 23:00:00,WIND_AUGSBURG_02,wind,8.0,8.0,0.0,20.17,25.0,52.0,2.584,6560.0
2025-06-24 00:00:00,WIND_AUGSBURG_02,wind,1.958,8.0,0.0,10.03,21.9,87.1,2.57,1605.7
2025-06-24 01:00:00,WIND_AUGSBURG_02,wind,0.706,8.0,0.0,8.81,24.1,35.9,2.409,579.3
2025-06-24 02:00:00,WIND_AUGSBURG_02,wind,2.325,8.0,0.0,10.45,19.5,54.5,2.375,1906.9
2025-06-24 03:00:00,WIND_AUGSBURG_02,wind,0.396,8.0,0.0,6.15,18.9,39.5,1.927,325.1
2025-06-24 04:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,0.0,2.98,16.7,30.4,2.708,0.0
2025-06-24 05:00:00,WIND_AUGSBURG_02,wind,0.275,8.0,11.1,7.52,16.3,21.9,2.797,225.5
2025-06-24 06:00:00,WIND_AUGSBURG_02,wind,1.126,8.0,80.4,8.33,11.1,9.7,3.193,923.4
2025-06-24 07:00:00,WIND_AUGSBURG_02,wind,1.927,8.0,362.0,10.14,13.0,12.5,3.119,1579.7
2025-06-24 08:00:00,WIND_AUGSBURG_02,wind,2.924,8.0,406.5,11.48,11.6,7.5,3.124,2398.0
2025-06-24 09:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,318.2,4.81,12.4,71.5,3.124,0.0
2025-06-24 10:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,283.9,6.42,14.2,69.3,3.727,0.0
2025-06-24 11:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,349.2,5.39,15.0,68.7,4.281,0.0
2025-06-24 12:00:00,WIND_AUGSBURG_02,wind,4.87,8.0,770.3,12.97,16.6,14.3,4.584,3993.2
2025-06-24 13:00:00,WIND_AUGSBURG_02,wind,0.33,8.0,400.0,4.63,20.2,62.8,4.531,270.9
2025-06-24 14:00:00,WIND_AUGSBURG_02,wind,0.596,8.0,910.3,8.52,18.8,6.8,4.867,488.5
2025-06-24 15:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,722.4,3.93,23.7,10.9,4.985,0.0
2025-06-24 16:00:00,WIND_AUGSBURG_02,wind,0.601,8.0,207.1,6.91,25.6,87.2,4.293,493.0
2025-06-24 17:00:00,WIND_AUGSBURG_02,wind,0.983,8.0,564.9,10.09,24.1,13.7,4.134,806.3
2025-06-24 18:00:00,WIND_AUGSBURG_02,wind,0.59,8.0,389.1,8.12,26.3,23.5,3.569,484.1
2025-06-24 19:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,260.1,5.88,26.8,33.5,3.874,0.0
2025-06-24 20:00:00,WIND_AUGSBURG_02,wind,2.235,8.0,103.7,10.57,28.2,29.8,2.953,1832.4
2025-06-24 21:00:00,WIND_AUGSBURG_02,wind,3.109,8.0,0.0,12.26,27.2,41.8,3.419,2549.6
2025-06-24 22:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,0.0,7.61,27.5,36.1,3.276,0.0
2025-06-24 23:00:00,WIND_AUGSBURG_02,wind,1.522,8.0,0.0,9.92,24.8,35.7,2.727,1248.1
2025-06-25 00:00:00,WIND_AUGSBURG_02,wind,1.531,8.0,0.0,10.76,24.5,22.4,2.487,1255.3
2025-06-25 01:00:00,WIND_AUGSBURG_02,wind,0.449,8.0,0.0,5.24,20.1,19.9,2.154,368.2
2025-06-25 02:00:00,WIND_AUGSBURG_02,wind,7.542,8.0,0.0,14.73,16.2,25.0,1.816,6184.5
2025-06-25 03:00:00,WIND_AUGSBURG_02,wind,0.254,8.0,0.0,5.12,21.3,57.1,2.538,208.6
2025-06-25 04:00:00,WIND_AUGSBURG_02,wind,1.034,8.0,0.0,9.17,17.8,9.4,3.014,848.3
2025-06-25 05:00:00,WIND_AUGSBURG_02,wind,8.0,8.0,30.2,15.28,15.7,33.0,3.11,6560.0
2025-06-25 06:00:00,WIND_AUGSBURG_02,wind,0.374,8.0,206.5,8.23,14.2,13.3,3.374,306.8
2025-06-25 07:00:00,WIND_AUGSBURG_02,wind,0.61,8.0,245.8,5.66,9.2,32.2,3.353,500.3
2025-06-25 08:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,280.0,4.02,10.1,54.9,3.664,0.0
2025-06-25 09:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,603.3,5.9,12.3,9.4,3.011,0.0
2025-06-25 10:00:00,WIND_AUGSBURG_02,wind,2.59,8.0,427.7,10.9,13.9,55.7,4.107,2123.4
2025-06-25 11:00:00,WIND_AUGSBURG_02,wind,1.886,8.0,414.5,10.58,16.3,63.4,4.554,1546.3
2025-06-25 12:00:00,WIND_AUGSBURG_02,wind,0.38,8.0,500.3,8.68,14.6,57.5,4.716,311.3
2025-06-25 13:00:00,WIND_AUGSBURG_02,wind,0.204,8.0,430.8,6.12,17.2,60.8,4.742,166.9
2025-06-25 14:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,561.7,7.84,16.7,44.7,5.016,0.0
2025-06-25 15:00:00,WIND_AUGSBURG_02,wind,1.141,8.0,445.5,9.29,20.3,52.9,4.42,935.6
2025-06-25 16:00:00,WIND_AUGSBURG_02,wind,0.0,8.0,667.5,4.14,22.9,13.7,4.378,0.0
2025-06-25 17:00:00,WIND_AUGSBURG_02,wind,3.545,8.0,425.0,11.87,22.2,38.7,3.998,2906.5
2025-06-25 18:00:00,WIND_AUGSBURG_02,wind,0.896,8.0,287.7,9.37,31.0,51.8,3.857,734.6
2025-06-25 19:00:00,WIND_AUGSBURG_02,wind,3.818,8.0,251.8,12.71,29.4,38.5,4.223,3131.0
